ccode,year,cap,majpow,imports,exports,polity
 101,1906,0.000826,0,8.77999970,15.81000000,  -3
 130,1906,0.000376,0,8.36999990,10.83000000,  -3
 135,1906,0.001114,0,24.61000100,28.54999900,   2
 140,1906,0.010504,0,153.55000000,246.17999000,  -3
 145,1906,0.000407,0,14.10000000,22.57000000,   2
 150,1906,0.000152,0,6.21999980,2.65000010,  -3
 155,1906,0.002810,0,87.76000200,104.80000000,   3
 160,1906,0.005128,0,265.56000000,287.20001000,   1
 165,1906,0.001104,0,36.52999900,35.36999900,   0
 200,1906,0.123380,1,2993.59010000,1851.30000000,   8
 210,1906,0.006746,0,1018.11000000,840.62000000,  -2
 211,1906,0.014697,0,668.21997000,540.53998000,   6
 220,1906,0.069417,1,1093.47000000,1023.12000000,   8
 225,1906,0.002228,0,286.73001000,209.03999000,  10
 230,1906,0.013710,0,195.19000000,172.69000000,   6
 235,1906,0.004296,0,63.72000100,32.91999800,  -1
 255,1906,0.131510,1,1910.62000000,1514.73000000,   1
 300,1906,0.041074,1,473.35001000,481.23999000,  -4
 325,1906,0.028324,1,485.89001000,366.06000000,  -1
 345,1906,0.001514,0,8.57999990,14.05000000,   4
 350,1906,0.001884,0,28.29999900,24.20000100,  10
 360,1906,0.004411,0,82.37000300,95.83000200,  -6
 365,1906,0.124352,1,404.66000000,553.19000000,  -6
 380,1906,0.007385,0,176.69000000,139.58000000,  -4
 385,1906,0.002862,0,93.01999700,66.51999700,  10
 390,1906,0.002362,0,149.58000000,105.43000000, -88
 530,1906,0.006494,0,4.98000000,3.50000000,   4
 600,1906,0.001252,0,14.65000000,8.64000030,  -6
 630,1906,0.003927,0,38.93000000,31.92000000, -77
 640,1906,0.017748,0,134.50999000,84.36000100, -10
 710,1906,0.118753,0,328.20999000,189.16000000,  -6
 740,1906,0.041862,1,222.81000000,223.83000000,   1
 800,1906,0.002691,0,19.54999900,30.94000100, -10
   2,1907,0.227733,1,1458.00000000,1938.00000000,  10
  41,1907,0.000565,0,7.38000010,9.09000020,  -3
  42,1907,0.000156,0,5.44999980,7.63000010,  -3
  70,1907,0.004944,0,109.56000000,121.01000000,  -9
  90,1907,0.000547,0,7.21999980,10.04000000,  -9
  91,1907,0.000163,0,2.79000000,1.88000000, -66
  92,1907,0.000307,0,3.35999990,5.86000010,  -6
  93,1907,0.000225,0,3.18000010,3.31999990,  -5
  95,1907,0.000046,0,        -9,        -9,  -3
 100,1907,0.001312,0,17.57000000,13.03000000,  -5
 101,1907,0.000806,0,10.17000000,15.84000000,  -3
 130,1907,0.000432,0,9.86999990,11.35000000,  -3
 135,1907,0.001126,0,27.13999900,28.12999900,   2
 140,1907,0.010843,0,201.55000000,269.04999000,  -3
 145,1907,0.000465,0,15.12000000,19.88999900,   2
 150,1907,0.000178,0,7.40999980,3.19000010,  -3
 155,1907,0.003227,0,108.71000000,101.59000000,   3
 160,1907,0.005469,0,281.98001000,291.84000000,   1
 165,1907,0.001168,0,39.81000100,37.04999900,   0
 200,1907,0.121876,1,3188.54000000,2102.65990000,   8
 210,1907,0.006793,0,1080.25000000,887.64001000,  -2
 211,1907,0.014564,0,727.57001000,449.95999000,   6
 220,1907,0.070361,1,1205.70000000,1084.22000000,   8
 225,1907,0.002438,0,330.09000000,225.60001000,  10
 230,1907,0.014559,0,182.30000000,181.53000000,   6
 235,1907,0.004349,0,63.93999900,31.44000100,  -9
 255,1907,0.135902,1,2073.14990000,1623.20000000,   1
 300,1907,0.041992,1,505.29001000,496.20001000,  -4
 325,1907,0.027932,1,555.20001000,373.47000000,  -1
 345,1907,0.001729,0,13.89000000,15.84000000,   4
 350,1907,0.001887,0,29.15000000,23.08000000,  10
 360,1907,0.004548,0,84.33000200,108.40000000,  -6
 365,1907,0.119475,1,423.50000000,526.50000000,  -6
 380,1907,0.007658,0,187.12000000,145.75999000, -88
 385,1907,0.003161,0,97.88999900,61.91999800,  10
 390,1907,0.002344,0,159.74001000,110.83000000, -88
 530,1907,0.006539,0,9.97999950,7.00000000,   4
 600,1907,0.001253,0,6.46999980,4.17999980,  -6
 630,1907,0.003928,0,40.32000000,31.29999900, -77
 640,1907,0.018178,0,106.61000000,75.51000200, -10
 710,1907,0.141801,0,328.95001000,308.85999000,  -6
 740,1907,0.036373,1,261.69000000,231.02000000,   1
 800,1907,0.003131,0,24.83000000,36.32000000, -10
   2,1908,0.203192,1,1228.00000000,1919.00000000,  10
  41,1908,0.000496,0,7.48000000,8.72999950,  -3
  42,1908,0.000181,0,4.90000010,9.60000040,  -3
  70,1908,0.005127,0,79.55000300,117.05000000,  -9
  90,1908,0.000539,0,5.76000020,6.69999980,  -9
  91,1908,0.000161,0,2.55999990,2.01000000,   5
  92,1908,0.000261,0,4.32000020,5.88999990,  -6
  93,1908,0.000220,0,2.93000010,3.61999990,  -5
  95,1908,0.000045,0,        -9,        -9,  -3
 100,1908,0.001295,0,17.27000000,11.91000000,  -5
 101,1908,0.000799,0,10.62000000,15.34000000,  -3
 130,1908,0.000408,0,10.42000000,13.39000000,  -3
 135,1908,0.001171,0,26.29999900,27.29000100,   2
 140,1908,0.011088,0,175.86000000,218.98000000,  -3
 145,1908,0.000427,0,14.75000000,16.91000000,   2
 150,1908,0.000176,0,4.04000000,3.82999990,  -3
 155,1908,0.002697,0,98.73999800,116.11000000,   3
 160,1908,0.005247,0,270.63000000,362.82999000,   1
 165,1908,0.001194,0,40.02999900,43.02000000,   0
 200,1908,0.121430,1,2942.91990000,1870.96000000,   8
 210,1908,0.006827,0,1141.14000000,881.31000000,  -2
 211,1908,0.014435,0,645.90997000,552.91998000,   6
 220,1908,0.072251,1,1099.80000000,984.94000000,   8
 225,1908,0.002464,0,292.54999000,204.21001000,  10
 230,1908,0.014455,0,188.84000000,172.30000000,   6
 235,1908,0.004201,0,62.91000000,26.29000100,   2
 255,1908,0.145995,1,1823.09000000,1522.37000000,   1
 300,1908,0.046856,1,484.35999000,455.48001000,  -4
 325,1908,0.029406,1,564.70001000,333.04001000,  -1
 345,1908,0.001573,0,14.95000000,15.34000000,   4
 350,1908,0.001914,0,30.49000000,21.83000000,  10
 355,1908,0.002743,0,25.79999900,22.23000000,  -9
 360,1908,0.005101,0,81.44999700,74.55999800,  -6
 365,1908,0.120853,1,461.35999000,504.32001000,  -6
 380,1908,0.008114,0,166.92999000,134.55000000, -88
 385,1908,0.003613,0,95.98999800,59.22000100,  10
 390,1908,0.002472,0,146.07001000,116.64000000, -88
 530,1908,0.006336,0,14.98000000,10.50000000,   4
 600,1908,0.001239,0,8.36999990,8.18000030,  -6
 630,1908,0.005368,0,34.34999800,30.09000000, -77
 640,1908,0.016451,0,138.46001000,80.38999900,  -4
 710,1908,0.139386,0,256.42001000,179.82001000,  -6
 740,1908,0.036677,1,233.28999000,201.92000000,   1
 800,1908,0.003246,0,24.96999900,37.27000000, -10
   2,1909,0.225195,1,1326.00000000,1719.00000000,  10
  40,1909,0.001167,0,84.00000000,116.00000000,   3
  41,1909,0.000657,0,7.59000020,8.39000030,  -3
  42,1909,0.000189,0,4.40000010,8.60000040,  -3
  70,1909,0.005104,0,99.70999900,132.95000000,  -9
  90,1909,0.000539,0,5.15000010,9.89000030,  -9
  91,1909,0.000151,0,1.62000000,2.42000010,   5
  92,1909,0.000319,0,4.27000000,6.59999990,  -6
  93,1909,0.000217,0,2.53000000,3.91000010,  -3
  95,1909,0.000044,0,        -9,        -9,  -3
 100,1909,0.001240,0,16.59000000,14.13000000,  -5
 101,1909,0.000821,0,9.52999970,16.15000000,  -6
 130,1909,0.000425,0,9.31999970,12.27000000,  -3
 135,1909,0.001168,0,21.10000000,31.90000000,   2
 140,1909,0.011564,0,215.30000000,369.25000000,  -3
 145,1909,0.000423,0,13.99000000,24.20000100,   2
 150,1909,0.000198,0,3.71000000,5.04000000,  -3
 155,1909,0.003918,0,96.45999900,109.72000000,   3
 160,1909,0.005768,0,297.13000000,389.31000000,   1
 165,1909,0.001170,0,38.95999900,47.61999900,   0
 200,1909,0.117080,1,3068.23000000,1855.67000000,   8
 210,1909,0.006706,0,1264.91000000,989.90997000,  -2
 211,1909,0.014484,0,716.95001000,543.90002000,   6
 220,1909,0.070062,1,1211.96000000,1109.51000000,   8
 225,1909,0.002432,0,311.76999000,213.67999000,  10
 230,1909,0.014518,0,184.03000000,178.07001000,   6
 235,1909,0.003989,0,61.02999900,29.10000000,   2
 255,1909,0.135230,1,2028.18010000,1570.60000000,   2
 300,1909,0.044435,1,555.90002000,469.45999000,  -4
 325,1909,0.029809,1,600.28998000,357.82001000,  -1
 345,1909,0.001978,0,14.40000000,18.09000000,   4
 350,1909,0.001837,0,26.85000000,19.85000000,  10
 355,1909,0.002834,0,31.41000000,21.79000100,  -9
 360,1909,0.005433,0,71.61000100,90.48999800,  -6
 365,1909,0.119026,1,457.95999000,721.83002000,  -6
 380,1909,0.007108,0,169.55000000,130.61000000, -88
 385,1909,0.003182,0,98.97000100,65.70999900,  10
 390,1909,0.002545,0,151.11000000,118.33000000, -88
 530,1909,0.006198,0,19.96999900,14.00000000,   4
 600,1909,0.001226,0,10.84000000,8.36999990,  -6
 630,1909,0.003806,0,39.63999900,33.29000100, -77
 640,1909,0.019117,0,154.64000000,79.51999700,  -1
 710,1909,0.137234,0,263.44000000,213.56000000,  -6
 740,1909,0.034349,1,213.89000000,216.87000000,   1
 800,1909,0.003202,0,23.83000000,38.20999900, -10
   2,1910,0.226486,1,1527.22000000,2049.32010000,  10
  40,1910,0.001172,0,103.67000000,124.74000000,   3
  41,1910,0.000670,0,7.67999980,7.94000010,  -3
  42,1910,0.000172,0,6.30000020,10.80000000,  -3
  70,1910,0.005117,0,101.39000000,74.27999900,  -9
  90,1910,0.000530,0,6.40999980,10.81000000,  -9
  91,1910,0.000177,0,2.69000010,2.29000000,   5
  92,1910,0.000314,0,4.28000020,7.01000020,  -6
  93,1910,0.000217,0,2.84999990,4.54000000,  -3
  95,1910,0.000042,0,        -9,        -9,  -3
 100,1910,0.001273,0,17.13999900,14.18000000,  -5
 101,1910,0.000789,0,12.64000000,18.32000000,  -6
 130,1910,0.000475,0,8.10999970,16.87999900,  -3
 135,1910,0.001164,0,22.80999900,31.55999900,   2
 140,1910,0.011265,0,235.82001000,339.41000000,  -3
 145,1910,0.000448,0,19.23000000,29.79999900,   2
 150,1910,0.000231,0,6.30000020,4.82000020,  -3
 155,1910,0.003571,0,109.73000000,137.07001000,   3
 160,1910,0.005983,0,376.73001000,386.38000000,   1
 165,1910,0.001231,0,45.04000100,45.59999800,   2
 200,1910,0.116317,1,2501.51000000,1846.02000000,   8
 210,1910,0.006741,0,1317.01000000,1061.67000000,  -2
 211,1910,0.014847,0,811.27002000,615.34998000,   6
 220,1910,0.070468,1,1413.46000000,1228.33000000,   8
 225,1910,0.002412,0,340.89001000,233.53000000,  10
 230,1910,0.014653,0,195.96001000,188.34000000,   6
 235,1910,0.004111,0,69.69000200,36.11000100, -88
 255,1910,0.135726,1,2293.10010000,1882.80000000,   2
 300,1910,0.043638,1,585.54999000,496.42001000,  -4
 325,1910,0.030568,1,624.60999000,397.35001000,  -1
 345,1910,0.001944,0,16.59000000,15.23000000,   4
 350,1910,0.002078,0,30.70000100,27.70999900,  10
 355,1910,0.002971,0,34.93999900,25.43000000,  -9
 360,1910,0.005037,0,80.73000300,121.47000000,  -4
 365,1910,0.118404,1,487.54999000,708.33002000,  -6
 380,1910,0.007474,0,186.10001000,164.27000000, -88
 385,1910,0.003117,0,116.07000000,83.75000000,  10
 390,1910,0.002672,0,173.62000000,149.99001000, -88
 530,1910,0.006197,0,24.96999900,17.51000000,   4
 600,1910,0.001222,0,20.65000000,11.16000000,  -6
 630,1910,0.003783,0,23.86000100,33.61999900, -77
 640,1910,0.017344,0,166.96001000,86.62999700,  -1
 710,1910,0.136449,0,307.04001000,252.58000000,  -6
 740,1910,0.035021,1,229.92999000,227.05000000,   1
 800,1910,0.003207,0,23.45000100,41.24000200, -10
   2,1911,0.216209,1,1573.00000000,2114.00000000,  10
  40,1911,0.001166,0,113.00000000,123.00000000,   3
  41,1911,0.000669,0,8.31999970,14.53000000,  -3
  42,1911,0.000156,0,6.90000010,11.00000000,  -3
  70,1911,0.005343,0,92.01000200,149.83000000, -77
  90,1911,0.000507,0,8.01000020,10.80000000,  -9
  91,1911,0.000171,0,3.55999990,2.90000010,   5
  92,1911,0.000305,0,5.05000020,8.55000020,  -6
  93,1911,0.000216,0,5.71999980,6.57000020,  -3
  95,1911,0.000040,0,        -9,        -9,  -3
 100,1911,0.001208,0,17.77000000,18.16000000,  -5
 101,1911,0.000757,0,18.48000000,22.18000000,  -6
 130,1911,0.000462,0,9.31999970,12.76000000,  -3
 135,1911,0.001128,0,25.52000000,36.32000000,   2
 140,1911,0.011559,0,261.89001000,331.14999000,  -3
 145,1911,0.000439,0,22.52000000,32.23000000,   2
 150,1911,0.000222,0,6.57000020,4.61000010,  -3
 155,1911,0.003602,0,128.49001000,141.00999000,   3
 160,1911,0.006036,0,399.10001000,337.31000000,   1
 165,1911,0.001201,0,46.79000100,44.38999900,   2
 200,1911,0.118450,1,3338.24000000,2228.76000000,   8
 210,1911,0.007043,0,1339.09000000,1097.62000000,  -2
 211,1911,0.014967,0,866.35999000,687.85999000,   6
 220,1911,0.071319,1,1554.38000000,1171.08000000,   8
 225,1911,0.002435,0,350.69000000,244.63000000,  10
 230,1911,0.014744,0,191.34000000,187.69000000,   6
 235,1911,0.003580,0,67.66000400,33.83000200,   7
 255,1911,0.137318,1,2299.72000000,1925.18010000,   2
 300,1911,0.041726,1,642.73999000,484.07001000,  -4
 325,1911,0.033265,1,647.67999000,418.53000000,  -1
 345,1911,0.001817,0,22.37999900,22.77000000,   4
 350,1911,0.002035,0,33.86000100,27.44000100,  10
 355,1911,0.002984,0,39.07000000,36.32000000,  -9
 360,1911,0.005289,0,111.87000000,135.83000000,  -4
 365,1911,0.120097,1,592.72998000,811.56000000,  -6
 380,1911,0.007206,0,190.53000000,183.35001000, -88
 385,1911,0.003091,0,126.82000000,80.58000200,  10
 390,1911,0.002499,0,169.87000000,146.42000000, -88
 530,1911,0.006141,0,29.96999900,21.01000000,   4
 600,1911,0.001210,0,13.29000000,13.48000000,  -6
 630,1911,0.003727,0,43.82000000,34.18000000, -77
 640,1911,0.018028,0,194.10001000,135.64999000,  -1
 710,1911,0.113476,0,306.47000000,245.27000000, -88
 740,1911,0.035106,1,254.23000000,221.39000000,   1
 800,1911,0.003074,0,25.73000000,31.78000100, -10
   2,1912,0.224928,1,1700.00000000,2269.00000000,  10
  40,1912,0.001179,0,123.00000000,172.00000000,   3
  41,1912,0.000957,0,8.27000050,15.58000000,  -3
  42,1912,0.000160,0,8.18999960,12.39000000,  -3
  70,1912,0.006085,0,96.80999800,151.27000000, -77
  90,1912,0.000383,0,9.67000010,12.95000000,  -9
  91,1912,0.000159,0,4.30999990,3.06999990, -66
  92,1912,0.000319,0,6.23000000,8.56999970,  -6
  93,1912,0.000222,0,4.96000000,2.93000010,  -3
  95,1912,0.000039,0,        -9,        -9,  -3
 100,1912,0.001292,0,23.62999900,25.20000100,  -5
 101,1912,0.000811,0,20.87999900,24.20000100,  -6
 130,1912,0.000510,0,10.49000000,13.86000000,  -3
 135,1912,0.001212,0,24.61000100,45.79000100,   2
 140,1912,0.011330,0,314.59000000,370.50000000,  -3
 145,1912,0.000492,0,18.76000000,33.77000000,   2
 150,1912,0.000258,0,5.30999990,4.13000010,  -3
 155,1912,0.004035,0,123.34000000,146.60001000,   3
 160,1912,0.006355,0,439.53000000,493.44000000,   2
 165,1912,0.000877,0,52.16999800,51.11999900,   2
 200,1912,0.116879,1,3668.13990000,2397.83010000,   8
 210,1912,0.007179,0,1455.91000000,1254.43010000,  -2
 211,1912,0.015033,0,952.65002000,759.34998000,   6
 220,1912,0.072231,1,1592.40000000,1298.72000000,   8
 225,1912,0.002434,0,386.28000000,265.06000000,  10
 230,1912,0.014722,0,202.30000000,201.14999000,   6
 235,1912,0.003870,0,73.37999700,33.25999800,   7
 255,1912,0.137411,1,2536.47000000,2130.83010000,   2
 300,1912,0.043716,1,716.59998000,550.78998000,  -4
 325,1912,0.039262,1,708.20001000,455.87000000,  -1
 345,1912,0.001897,0,20.69000100,16.38999900,   4
 350,1912,0.001907,0,30.84000000,28.49000000,  10
 355,1912,0.003034,0,41.93999900,30.71999900,  -9
 360,1912,0.005480,0,125.63000000,126.46000000,  -4
 365,1912,0.124145,1,602.59998000,781.01001000,  -6
 380,1912,0.007159,0,216.85001000,210.48000000, -88
 385,1912,0.001633,0,142.23000000,90.84999800,  10
 390,1912,0.002663,0,202.09000000,163.25999000, -88
 530,1912,0.006336,0,34.97000100,24.51000000,   4
 600,1912,0.000039,0,        -9,        -9,  -6
 630,1912,0.003769,0,45.83000200,34.08000200, -77
 640,1912,0.015828,0,193.28999000,135.08000000,  -1
 710,1912,0.114028,0,350.09000000,274.17999000,   2
 740,1912,0.035093,1,338.78000000,306.09000000,   1
 800,1912,0.003114,0,27.35000000,31.15000000, -10
   2,1913,0.219915,1,1792.59000000,2484.01000000,  10
  40,1913,0.003175,0,140.00000000,164.00000000,   3
  41,1913,0.000906,0,8.47000030,16.54999900,  -3
  42,1913,0.000198,0,9.27000050,10.47000000,  -3
  70,1913,0.005347,0,81.54000100,127.39000000, -77
  90,1913,0.000367,0,9.97000030,14.44000000,  -9
  91,1913,0.000161,0,5.13000010,3.18000010,   5
  92,1913,0.000290,0,6.09000020,23.52000000,  -6
  93,1913,0.000211,0,5.71000000,7.63000010,  -3
  95,1913,0.000039,0,        -9,        -9,  -3
 100,1913,0.001179,0,26.60000000,33.82000000,  -5
 101,1913,0.000783,0,18.25000000,29.84000000,  -6
 130,1913,0.000471,0,8.96000000,16.01000000,  -3
 135,1913,0.001193,0,30.00000000,45.02999900,   2
 140,1913,0.010572,0,324.04999000,315.78000000,  -3
 145,1913,0.000484,0,20.20000100,34.58000200,   2
 150,1913,0.000260,0,7.98000000,5.51000020,  -3
 155,1913,0.003785,0,120.50000000,163.38000000,   3
 160,1913,0.006042,0,492.45001000,515.21002000,   2
 165,1913,0.001258,0,52.79999900,71.82000000,   2
 200,1913,0.112749,1,3248.73000000,2588.73000000,   8
 210,1913,0.006865,0,1578.71000000,1242.28000000,  -2
 211,1913,0.013771,0,1105.96000000,590.84003000,   7
 220,1913,0.068045,1,1625.73000000,1328.22000000,   8
 225,1913,0.002344,0,358.70001000,264.54999000,  10
 230,1913,0.014813,0,229.66000000,189.35001000,   6
 235,1913,0.003480,0,82.52999900,32.73000000,   7
 255,1913,0.143320,1,2555.51000000,2395.92990000,   2
 300,1913,0.044730,1,683.13000000,555.40997000,  -4
 325,1913,0.033503,1,693.06000000,477.47000000,  -1
 345,1913,0.001776,0,-9.00000000,-9.00000000,   4
 350,1913,0.007342,0,34.75999800,23.25000000,  10
 355,1913,0.015734,0,35.56000100,35.56000100, -66
 360,1913,0.005340,0,113.75000000,129.37000000,  -4
 365,1913,0.116146,1,700.09998000,774.54999000,  -6
 380,1913,0.007102,0,228.91000000,221.02000000, -88
 385,1913,0.001499,0,149.35001000,106.18000000,  10
 390,1913,0.002470,0,234.50999000,197.44000000, -88
 530,1913,0.005878,0,39.97000100,28.01000000,   4
 630,1913,0.003660,0,52.66000000,36.58000200, -77
 640,1913,0.017579,0,186.12000000,97.48999800,  -1
 710,1913,0.096440,0,427.98999000,294.41000000, -88
 740,1913,0.033600,1,361.28000000,313.25000000,   1
 800,1913,0.003107,0,34.48000000,43.88000100, -10
   2,1914,0.206368,1,1924.00000000,2420.00000000,  10
  40,1914,0.001421,0,115.78000000,172.75000000,   3
  41,1914,0.000580,0,-9.00000000,-9.00000000,  -3
  42,1914,0.000160,0,6.54000000,10.30000000, -66
  70,1914,0.004563,0,-9.00000000,-9.00000000, -77
  90,1914,0.000330,0,9.06999970,12.40000000,  -9
  91,1914,0.000150,0,6.01000020,3.57999990,   5
  92,1914,0.000253,0,4.88999990,10.51000000,  -6
  93,1914,0.000209,0,4.02000000,4.82000020,  -3
  95,1914,0.000039,0,        -9,        -9,  -3
 100,1914,0.001152,0,20.41000000,31.75000000,  -5
 101,1914,0.000700,0,11.36000000,19.95999900,  -6
 130,1914,0.000475,0,8.10000040,12.60000000,  -3
 135,1914,0.001035,0,23.48000000,42.65000200,   2
 140,1914,0.008743,0,172.57001000,227.69000000,  -3
 145,1914,0.000448,0,15.47000000,25.60000000,   2
 150,1914,0.000187,0,5.01000020,4.46000000,  -3
 155,1914,0.002684,0,98.41999800,109.34000000,   3
 160,1914,0.005007,0,304.19000000,380.14001000,   2
 165,1914,0.001071,0,34.02999900,71.30999800,   2
 200,1914,0.137911,1,3390.89990000,2096.81010000,   8
 210,1914,0.005802,0,-9.00000000,-9.00000000,  -2
 211,1914,0.011733,0,448.19000000,360.78000000, -66
 220,1914,0.074750,1,1.24000000,0.94000000,   8
 225,1914,0.001930,0,287.69000000,230.96001000,  10
 230,1914,0.014109,0,191.42999000,160.47000000,   6
 235,1914,0.002845,0,76.05000300,31.18000000,   7
 255,1914,0.158204,1,-9.00000000,-9.00000000,   2
 300,1914,0.068237,1,-9.00000000,-9.00000000,  -4
 325,1914,0.025677,1,568.88000000,430.14001000,  -1
 339,1914,0.000184,0,-9.00000000,-9.00000000,  -2
 345,1914,0.001886,0,-9.00000000,-9.00000000,   4
 350,1914,0.002213,0,0.03000000,0.02000000,  10
 355,1914,0.002380,0,46.99000200,30.04999900,  -9
 360,1914,0.005701,0,97.15000200,87.05999800,  -4
 365,1914,0.110813,1,568.90997000,495.38000000,  -6
 380,1914,0.005258,0,194.72000000,206.91000000, -88
 385,1914,0.001442,0,2098.86010000,1459.20000000,  10
 390,1914,0.002155,0,214.94000000,234.45000000, -88
 530,1914,0.008594,0,-9.00000000,-9.00000000,   4
 630,1914,0.004492,0,40.48000000,32.11000100, -77
 640,1914,0.012149,0,-9.00000000,-9.00000000,  -1
 710,1914,0.092192,0,363.19000000,229.22000000,  -5
 740,1914,0.031597,1,335.50000000,335.50000000,   1
 800,1914,0.002952,0,29.23000000,37.86000100, -10
   2,1915,0.222086,1,1703.00000000,2820.00000000,  10
  40,1915,0.001178,0,150.47000000,246.14999000,   3
  41,1915,0.000473,0,-9.00000000,-9.00000000, -66
  42,1915,0.000139,0,8.81999970,14.72000000, -66
  70,1915,0.004554,0,-9.00000000,-9.00000000, -77
  90,1915,0.000204,0,4.90999980,11.19000000,  -9
  91,1915,0.000111,0,4.30000020,4.05000020,   5
  92,1915,0.000195,0,3.89000010,10.25000000,  -6
  93,1915,0.000123,0,3.05000000,4.42000010,  -3
  95,1915,0.000039,0,        -9,        -9,  -3
 100,1915,0.001024,0,17.26000000,30.55999900,  -5
 101,1915,0.000442,0,17.13999900,24.16000000,  -6
 130,1915,0.000274,0,8.36999990,12.84000000,  -3
 135,1915,0.000974,0,14.98000000,68.34999800,   2
